Date,Total_Confirmed_Cases,Total_Fatalities,Total_Recovered_Cases,New_Confirmed_Cases,New_Fatalities,New_Recovered_Cases,Remaining_Confirmed_Cases
737600,12,0,12,0,0,0,0
737600,14571,417,1546,628,12,85,12608
737600,4114,576,2618,7,3,18,920
737600,1817,10,1799,2,0,3,8
737600,473105,14894,271697,16922,418,13012,186514
737600,49009,2573,19658,1113,38,417,26778
737600,212501,9996,172096,2531,133,2936,30409
737600,36702,1330,16814,2200,79,1061,18558
737600,25396,1726,23364,5,6,666,306
737600,22132,314,16017,487,3,67,5801
737600,239410,34644,186111,577,-31,1526,18655
737600,678,10,521,8,0,3,147
737600,17963,967,16101,84,2,5,895
737600,1071,9,782,24,0,10,280
737600,19285,136,11882,520,2,368,7267
737600,5206,130,1823,254,2,41,3253
737600,12563,282,10974,28,1,44,1307
737600,2268,38,1108,52,1,39,1122
737600,41879,337,32809,846,3,505,8733
737600,3954,43,2112,228,1,30,1799
737600,19,0,19,0,0,0,0
737600,1111,30,903,0,0,0,178
737600,1644,33,1103,22,1,5,508
737600,17,0,2,0,0,0,15
737600,662,34,270,10,0,0,358
737600,670,18,138,31,1,6,514
737600,82,1,81,0,0,0,0
737600,1804,78,1484,1,1,1,242
737600,4140,110,3965,7,0,6,65
737600,9,2,0,0,0,0,7
737600,1787,16,779,63,1,47,992
737600,941,11,259,138,0,1,671
737600,8596,121,8231,6,0,45,244
737600,2261,8,1839,23,0,26,414
737600,2005,112,1354,27,1,52,539
737600,665,9,624,0,0,6,32
737600,0,0,0,0,0,0,0
737600,3519,116,1074,227,2,111,2329
737600,341,10,326,1,0,0,5
737600,196847,24324,148487,5437,947,4841,24036
737600,0,0,0,0,0,0,0
737600,15078,495,8400,364,5,188,6183
737600,102,4,95,1,0,0,3
737600,216,0,169,1,0,1,47
737600,389,9,315,11,0,0,65
737600,10907,216,8468,563,2,61,2223
737600,762,5,220,5,0,14,537
737600,76,0,21,4,0,0,55
737600,10728,24,2338,629,0,114,8366
737600,50012,6116,186,82,2,0,43710
737600,1519,22,1484,3,0,1,13
737600,2170,74,1238,0,0,0,858
737600,1051,67,913,0,0,0,71
737600,22020,542,7613,649,9,275,13865
737600,5445,259,2091,134,8,43,3095
737600,8788,249,8138,16,1,0,401
737600,33536,142,17972,1142,2,693,15422
737600,192970,3903,81307,4044,148,3553,107760
737600,28030,547,14794,716,11,100,12689
737600,10,0,8,1,0,0,2
737600,1528,13,944,106,0,18,571
737600,264689,8586,151589,3879,182,3152,104514
737600,32295,1204,8656,470,18,214,22435
737600,32821,1396,18134,294,21,561,13291
737600,40104,1543,26083,367,3,254,12478
737600,90778,104,73083,1199,5,1582,17591
737600,24826,1555,17391,321,16,204,5880
737600,606043,8503,368222,7165,154,12375,229318
737600,830,2,376,32,0,5,452
737600,15,0,15,0,0,0,0
737600,19,0,19,0,0,1,0
737600,29,0,27,0,0,0,2
737600,0,0,0,0,0,0,0
737600,698,42,647,0,0,15,9
737600,710,13,211,3,1,3,486
737600,167267,1387,112797,3123,41,2912,53083
737600,6129,93,4072,95,4,26,1964
737600,13235,263,12111,143,0,57,861
737600,11,0,11,0,0,0,0
737600,1354,55,869,7,0,16,430
737600,42623,26,36299,191,0,304,6298
737600,1607,28,1448,18,0,0,131
737600,1541,109,1376,7,0,0,56
737600,0,0,0,0,0,0,0
737600,2835,90,829,23,0,11,1916
737600,111796,2205,56874,5688,103,1829,52717
737600,1942,36,224,12,0,7,1682
737600,247086,28327,150376,334,2,0,68383
737600,2001,11,1562,10,0,14,428
737600,8889,548,3699,0,0,0,4642
737600,357,10,154,38,1,22,193
737600,62728,5209,0,1698,48,0,57519
737600,31376,1958,29000,44,2,0,418
737600,231,7,94,0,0,0,130
737600,446,7,435,0,0,0,4
737600,5630,52,4194,63,0,85,1384
737600,509,21,183,0,0,0,305
737600,3157,58,3026,1,0,3,73
737600,24,0,24,0,0,0,0
737600,583,14,392,7,1,8,177
737600,123,8,109,0,0,0,6
737600,1160,50,1023,1,0,0,87
737600,191657,5025,164234,1492,24,1386,22398
737600,2379799,124899,656161,34869,757,8613,1598739
737600,805,0,717,8,0,18,88
737600,39852,1061,18009,951,16,471,20782
737600,46133,307,34405,450,2,702,11421
737600,281815,40157,1345,777,87,15,240313
737600,902,26,815,17,1,0,61
737600,6990,19,4685,328,0,125,2286
737600,0,0,0,0,0,0,0
737600,4366,38,1327,179,3,0,3001
737600,352,0,329,3,0,0,23
737600,1328,3,442,159,0,0,883
737600,1015,274,379,23,13,23,362
737600,1489,18,1223,12,0,10,248
737600,530,6,123,5,0,59,401
737601,30165,674,10174,460,36,305,19317
737601,2192,49,1250,78,2,33,893
737601,12445,878,8920,197,9,128,2647
737601,855,52,797,0,0,0,6
737601,212,10,81,15,0,4,121
737601,65,3,22,39,0,0,40
737601,52457,1150,14788,2606,34,972,36519
737601,22488,397,11335,771,11,538,10756
737601,7595,104,6958,37,0,27,533
737601,17477,698,16320,28,5,38,459
737601,14852,180,8059,547,6,291,6613
737601,104,11,84,0,0,1,9
737601,24081,71,18501,511,2,524,5509
737601,126606,1621,51495,3946,39,1829,73490
737601,97,7,85,0,0,0,5
737601,60382,367,41448,437,5,1312,18567
737601,61007,9726,16890,109,4,119,34391
737601,23,2,17,0,0,0,4
737601,1017,14,288,115,1,11,715
737601,70,0,34,0,0,0,36
737601,28503,913,7338,1016,37,543,20252
737601,3796,175,2322,120,2,25,1299
737601,92,1,25,0,0,0,66
737601,1228114,54971,679524,39483,1141,19055,493619
737601,141,3,138,0,0,0,0
737601,4408,211,2370,166,2,107,1827
737601,934,53,826,15,0,1,55
737601,293,6,211,0,0,3,76
737601,144,1,93,0,0,0,50
737601,1003,8,562,4,0,83,433
737601,130,0,127,0,0,0,3
737601,12592,313,10100,0,0,0,2179
737601,104463,8567,66869,376,23,336,29027
737601,3244,40,607,145,2,35,2597
737601,863,74,774,3,0,4,15
737601,259064,4903,219327,4648,172,4234,34834
737601,84701,4641,79572,28,1,10,488
737601,80599,2654,31729,3486,163,1212,46216
737601,272,7,161,7,0,2,104
737601,1087,37,456,0,0,0,594
737601,6411,142,885,198,0,15,5384
737601,2684,12,1227,169,0,17,1445
737601,8334,60,3487,170,2,68,4787
737601,2483,107,2149,95,0,4,227
737601,2321,85,2171,2,0,41,65
737601,992,19,824,1,0,0,149
737601,10870,345,7649,93,2,61,2876
737601,12836,603,11660,21,0,38,573
737601,712,13,651,0,0,0,48
737601,4635,52,4269,5,0,87,314
737601,18,0,18,0,0,0,0
737601,29141,698,16223,510,7,217,12220
737601,53156,4343,26097,1513,69,1106,22716
737601,61130,2533,16338,1569,83,403,42259
737601,5336,126,3116,186,7,192,2094
737601,2001,32,515,337,0,0,1454
737601,144,0,39,0,0,0,105
737601,1984,69,1790,1,0,7,125
737601,706,8,347,16,1,16,351
737601,5175,81,1544,141,3,58,3550
737601,18,0,18,0,0,0,0
737601,7172,327,6600,5,0,0,245
737601,201853,29754,75475,255,19,224,96624
737601,5087,40,2270,131,1,93,2777
737601,43,2,26,1,0,0,15
737601,917,14,776,3,0,5,127
737601,193371,8940,176764,500,12,342,7667
737601,15473,95,11431,460,0,353,3947
737601,3321,191,1374,11,1,0,1756
737601,23,0,23,0,0,0,0
737601,15619,623,2949,800,22,19,12047
737601,5174,29,3861,0,0,0,1284
737601,1556,19,191,0,0,0,1346
737601,215,12,108,6,0,1,95
737601,5543,96,512,114,4,0,4935
737601,12,0,12,0,0,0,0
737601,15366,426,1600,795,9,54,13340
737601,4123,577,2640,9,1,22,906
737601,1818,10,1794,1,0,-5,14
737601,490401,15301,285637,17296,407,13940,189463
737601,50187,2620,20449,1178,47,791,27118
737601,215096,10130,175103,2595,134,3007,29863
737601,39139,1437,18051,2437,107,1237,19651
737601,25405,1727,23364,9,1,0,314
737601,22648,318,16103,516,4,86,6227
737601,239706,34678,186725,296,34,614,18303
737601,684,10,526,6,0,5,148
737601,18055,971,16142,92,4,41,942
737601,1086,9,797,15,0,15,280
737601,19750,140,12220,465,4,338,7390
737601,5384,132,1857,178,2,34,3395
737601,12602,282,11172,39,0,198,1148
737601,2363,40,1171,95,2,63,1152
737601,42788,339,33367,909,2,558,9082
737601,4204,43,2162,250,0,50,1999
737601,19,0,19,0,0,0,0
737601,1111,30,903,0,0,0,178
737601,1662,33,1144,18,0,41,485
737601,17,0,2,0,0,0,15
737601,681,34,278,19,0,8,369
737601,698,18,140,28,0,2,540
737601,82,1,81,0,0,0,0
737601,1806,78,1494,2,0,10,234
737601,4151,110,3968,11,0,3,73
737601,9,2,0,0,0,0,7
737601,1829,16,823,42,0,44,990
737601,960,12,260,19,1,1,688
737601,8600,121,8271,4,0,40,208
737601,2277,8,1848,16,0,9,421
737601,2039,113,1383,34,1,29,543
737601,668,9,627,3,0,3,32
737601,0,0,0,0,0,0,0
737601,3739,119,1225,220,3,151,2395
737601,341,10,326,0,0,0,5
737601,202951,25060,152362,6104,736,3875,25529
737601,0,0,0,0,0,0,0
737601,15453,502,8599,375,7,199,6352
737601,102,4,95,0,0,0,3
737601,219,0,170,3,0,1,49
737601,414,9,315,25,0,0,90
737601,11338,217,8500,431,1,32,2621
737601,788,5,221,26,0,1,562
737601,102,0,21,26,0,0,81
737601,11162,26,2650,434,2,312,8486
737601,50122,6119,186,110,3,0,43817
737601,1520,22,1484,1,0,0,14
737601,2170,74,1238,0,0,0,858
737601,1056,67,917,5,0,4,72
737601,22614,549,7822,594,7,209,14243
737601,5595,265,2166,150,6,75,3164
737601,8788,249,8138,0,0,0,401
737601,34902,144,18520,1366,2,548,16238
737601,195745,3962,84168,2775,59,2861,107615
737601,29037,564,14800,1007,17,6,13673
737601,10,0,8,0,0,0,2
737601,1569,13,976,41,0,32,580
737601,268602,8761,151225,3913,175,-364,108616
737601,33069,1212,8910,774,8,254,22947
737601,33119,1412,18654,298,16,520,13053
737601,40415,1549,26382,311,6,299,12484
737601,91838,106,74544,1060,2,1461,17188
737601,25286,1565,17906,460,10,515,5815
737601,613148,8594,374557,7105,91,6335,229997
737601,850,2,385,20,0,9,463
737601,15,0,15,0,0,0,0
737601,19,0,19,0,0,0,0
737601,29,0,29,0,0,2,0
737601,0,0,0,0,0,0,0
737601,698,42,653,0,0,6,3
737601,711,13,214,1,0,3,484
737601,170639,1428,117882,3372,41,5085,51329
737601,6233,94,4162,104,1,90,1977
737601,13372,264,12154,137,1,43,954
737601,11,0,11,0,0,0,0
737601,1354,56,869,0,1,0,429
737601,42736,26,36604,113,0,305,6106
737601,1630,28,1452,23,0,4,150
737601,1547,109,1376,6,0,0,62
737601,0,0,0,0,0,0,0
737601,2878,90,868,43,0,39,1920
737601,118375,2292,59974,6579,87,3100,56109
737601,1942,36,224,0,0,0,1682
737601,247486,28330,150376,400,3,0,68780
737601,2010,11,1602,9,0,40,397
737601,8984,556,3806,95,8,107,4622
737601,373,10,176,16,0,22,187
737601,64009,5230,0,1281,21,0,58779
737601,31428,1958,29000,52,0,0,470
737601,242,7,96,11,0,2,139
737601,447,7,435,1,0,0,5
737601,5691,52,4267,61,0,73,1372
737601,509,21,183,0,0,0,305
737601,3158,58,3038,1,0,12,62
737601,24,0,24,0,0,0,0
737601,588,14,394,5,0,2,180
737601,123,8,109,0,0,0,6
737601,1162,50,1023,2,0,0,89
737601,193115,5046,165706,1458,21,1472,22363
737601,2419613,125441,663562,39814,542,7401,1630610
737601,821,0,731,16,0,14,90
737601,40854,1078,18365,1002,17,356,21411
737601,46563,308,35165,430,1,760,11090
737601,282512,40256,1361,697,99,16,240895
737601,907,26,818,5,0,3,63
737601,7177,20,4877,187,1,192,2280
737601,0,0,0,0,0,0,0
737601,4563,39,1327,197,1,0,3197
737601,352,0,329,0,0,0,23
737601,1382,3,446,54,0,4,933
737601,1076,288,386,61,14,7,402
737601,1497,18,1223,8,0,0,256
737601,551,6,128,21,0,5,417
737602,30441,682,10306,276,8,132,19453
737602,2269,51,1298,77,2,48,920
737602,12685,885,9066,240,7,146,2734
737602,855,52,799,0,0,2,4
737602,212,10,81,0,0,0,121
737602,65,3,22,0,0,0,40
737602,55343,1184,18416,2886,34,3628,35743
737602,23247,410,12149,759,13,814,10688
737602,7601,104,6960,6,0,2,537
737602,17522,698,16348,45,0,28,476
737602,15369,187,8364,517,7,305,6818
737602,104,11,84,0,0,0,9
737602,24805,73,19137,724,2,636,5595
737602,130474,1661,53133,3868,40,1638,75680
737602,97,7,90,0,0,5,0
737602,60713,373,42689,331,6,1241,17651
737602,61106,9731,16918,99,5,28,34457
737602,24,2,18,1,0,1,4
737602,1053,14,292,36,0,4,747
737602,70,0,38,0,0,4,32
737602,29423,934,7736,920,21,398,20753
737602,3935,178,2338,139,3,16,1419
737602,92,1,25,0,0,0,66
737602,1274974,55961,702399,46860,990,22875,516614
737602,141,3,138,0,0,0,0
737602,4513,215,2457,105,4,87,1841
737602,941,53,830,7,0,4,58
737602,293,6,215,0,0,4,72
737602,144,1,93,0,0,0,50
737602,1027,10,568,24,2,6,449
737602,139,0,129,9,0,2,10
737602,12592,313,10100,0,0,0,2179
737602,104629,8571,67182,166,4,313,28876
737602,3340,40,661,96,0,54,2639
737602,865,74,778,2,0,4,13
737602,263360,5068,223431,4296,165,4104,34861
737602,84725,4641,79580,24,0,8,504
737602,84442,2811,33410,3843,157,1681,48221
737602,272,7,161,0,0,0,104
737602,1087,37,456,0,0,0,594
737602,6552,149,900,141,7,15,5503
737602,2836,12,1280,152,0,53,1544
737602,8739,64,3587,405,4,100,5088
737602,2539,107,2150,56,0,1,282
737602,2325,85,2180,4,0,9,60
737602,992,19,824,0,0,0,149
737602,11038,349,7668,168,4,19,3021
737602,12875,604,11708,39,1,48,563
737602,712,13,651,0,0,0,48
737602,4643,52,4348,8,0,79,243
737602,18,0,18,0,0,0,0
737602,29764,712,16357,623,14,134,12695
737602,53856,4406,26493,700,63,396,22957
737602,62755,2620,16737,1625,87,399,43398
737602,5517,133,3291,181,7,175,2093
737602,2001,32,515,0,0,0,1454
737602,167,0,53,23,0,14,114
737602,1986,69,1797,2,0,7,120
737602,728,8,367,22,0,20,353
737602,5425,89,1688,250,8,144,3648
737602,18,0,18,0,0,0,0
737602,7191,328,6600,19,1,0,263
737602,203116,29780,75773,1263,26,298,97563
737602,5209,40,2327,122,0,57,2842
737602,43,2,26,0,0,0,15
737602,919,14,780,2,0,4,125
737602,194036,8965,177149,665,25,385,7922
737602,15834,103,11755,361,8,324,3976
737602,3343,191,1374,22,0,0,1778
737602,23,0,23,0,0,0,0
737602,15828,672,3028,209,49,79,12128
737602,5260,29,4155,86,0,294,1076
737602,1614,22,191,58,3,0,1401
737602,215,12,108,0,0,0,95
737602,5722,98,641,179,2,129,4983
737602,12,0,12,0,0,0,0
737602,15994,471,1678,628,45,78,13845
737602,4127,578,2663,4,1,23,886
737602,1820,10,1799,2,0,5,11
737602,508953,15685,295881,18552,384,10244,197387
737602,51427,2683,21333,1240,63,884,27411
737602,217724,10239,177852,2628,109,2749,29633
737602,41193,1559,18859,2054,122,808,20775
737602,25414,1730,23364,9,3,0,320
737602,23112,321,16239,464,3,136,6552
737602,239961,34708,187615,255,30,890,17638
737602,686,10,539,2,0,13,137
737602,18162,971,16224,107,0,82,967
737602,1104,9,830,18,0,33,265
737602,20319,150,12548,569,10,328,7621
737602,5533,137,1905,149,5,48,3491
737602,12653,282,11317,51,0,145,1054
737602,2432,42,1246,69,2,75,1144
737602,43703,341,33969,915,2,602,9393
737602,4446,46,2194,242,3,32,2206
737602,19,0,19,0,0,0,0
737602,1112,30,932,1,0,29,150
737602,1697,33,1144,35,0,0,520
737602,24,0,4,7,0,2,20
737602,684,34,285,3,0,7,365
737602,713,18,142,15,0,2,553
737602,82,1,81,0,0,0,0
737602,1808,78,1501,2,0,7,229
737602,4173,110,3968,22,0,0,95
737602,9,2,0,0,0,0,7
737602,1922,16,862,93,0,39,1044
737602,1005,13,260,45,1,0,732
737602,8606,121,8294,6,0,23,191
737602,2283,8,1863,6,0,15,412
737602,2060,113,1387,21,0,4,560
737602,670,9,632,2,0,5,29
737602,0,0,0,0,0,0,0
737602,3907,120,1280,168,1,55,2507
737602,341,10,326,0,0,0,5
737602,208392,25779,156827,5441,719,4465,25786
737602,0,0,0,0,0,0,0
737602,15776,515,8765,323,13,166,6496
737602,102,4,95,0,0,0,3
737602,219,0,175,0,0,5,44
737602,439,9,315,25,0,0,115
737602,11633,218,8656,295,1,156,2759
737602,816,5,223,28,0,2,588
737602,121,0,22,19,0,1,99
737602,11755,27,2698,593,1,48,9030
737602,50213,6122,186,91,3,0,43905
737602,1522,22,1484,2,0,0,16
737602,2170,74,1238,0,0,0,858
737602,1059,67,919,3,0,2,73
737602,23298,554,8253,684,5,431,14491
737602,5758,268,2206,163,3,40,3284
737602,8832,249,8138,44,0,0,445
737602,36034,153,19482,1132,9,962,16399
737602,198883,4035,86906,3138,73,2738,107942
737602,29905,575,15270,868,11,470,14060
737602,11,0,8,1,0,0,3
737602,1711,13,1013,142,0,37,685
737602,272364,8939,159806,3762,178,8581,103619
737602,34073,1224,9182,1004,12,272,23667
737602,33395,1429,19218,276,17,564,12748
737602,40866,1555,26633,451,6,251,12678
737602,92784,109,76072,946,3,1528,16603
737602,25697,1579,18181,411,14,275,5937
737602,619936,8770,383524,6788,176,8967,227642
737602,858,2,398,8,0,13,458
737602,15,0,15,0,0,0,0
737602,19,0,19,0,0,0,0
737602,29,0,29,0,0,0,0
737602,0,0,0,0,0,0,0
737602,698,42,656,0,0,3,0
737602,712,13,219,1,0,5,480
737602,174577,1474,120471,3938,46,2589,52632
737602,6354,98,4193,121,4,31,2063
737602,13565,265,12232,193,1,78,1068
737602,11,0,11,0,0,0,0
737602,1394,59,914,40,3,45,421
737602,42955,26,36825,219,0,221,6104
737602,1643,28,1455,13,0,3,160
737602,1558,109,1376,11,0,0,73
737602,0,0,0,0,0,0,0
737602,2878,90,868,0,0,0,1920
737602,124590,2340,64111,6215,48,4137,58139
737602,1942,36,224,0,0,0,1682
737602,247905,28338,150376,419,8,0,69191
737602,2014,11,1619,4,0,17,384
737602,9257,572,4014,273,16,208,4671
737602,389,10,181,16,0,5,198
737602,65212,5280,0,1203,50,0,59932
737602,31486,1962,29000,58,4,0,524
737602,255,8,102,13,1,6,145
737602,447,7,435,0,0,0,5
737602,5747,52,4331,56,0,64,1364
737602,509,21,183,0,0,0,305
737602,3162,58,3040,4,0,2,64
737602,24,0,24,0,0,0,0
737602,591,14,395,3,0,1,182
737602,124,8,109,1,0,0,7
737602,1164,50,1023,2,0,0,91
737602,194511,5065,167198,1396,19,1492,22248
737602,2465116,126070,670809,45503,629,7247,1668237
737602,833,0,761,12,0,30,72
737602,41975,1097,18927,1121,19,562,21951
737602,46973,310,35469,410,2,304,11194
737602,283151,40333,1363,639,77,2,241455
737602,919,26,818,12,0,0,75
737602,7427,20,5038,250,0,161,2369
737602,0,0,0,0,0,0,0
737602,4779,41,1327,216,2,0,3411
737602,353,0,330,1,0,1,23
737602,1557,3,446,175,0,0,1108
737602,1089,293,402,13,5,16,394
737602,1531,21,1233,34,3,10,277
737602,561,6,135,10,0,7,420
737603,30606,716,10674,165,34,368,19216
737603,2330,53,1346,61,2,48,931
737603,12968,892,9202,283,7,136,2874
737603,855,52,799,0,0,0,4
737603,259,10,81,47,0,0,168
737603,65,3,22,0,0,0,40
737603,57744,1207,19143,2401,23,727,37394
737603,23909,421,12911,662,11,762,10577
737603,7686,104,6993,85,0,33,589
737603,17580,700,16371,58,2,23,509
737603,15890,193,8719,521,6,355,6978
737603,104,11,87,0,0,3,6
737603,25267,78,19781,462,5,644,5408
737603,133978,1695,54318,3504,34,1185,77965
737603,97,7,90,0,0,0,0
737603,61095,377,44126,382,4,1437,16592
737603,61209,9732,16941,103,1,23,34536
737603,24,2,18,0,0,0,4
737603,1124,14,295,71,0,3,815
737603,75,0,38,5,0,0,37
737603,30676,970,8158,1253,36,422,21548
737603,3935,178,2338,0,0,0,1419
737603,92,1,25,0,0,0,66
737603,1313667,57070,727715,38693,1109,25316,528882
737603,141,3,138,0,0,0,0
737603,4625,216,2475,112,1,18,1934
737603,941,53,830,0,0,0,58
737603,296,6,216,3,0,1,74
737603,170,1,115,26,0,22,54
737603,1091,12,568,64,2,0,511
737603,141,0,129,2,0,0,12
737603,12592,313,10100,0,0,0,2179
737603,104878,8576,67445,249,5,263,28857
737603,3429,45,699,89,5,38,2685
737603,865,74,778,0,0,0,13
737603,267766,5347,228055,4406,279,4624,34364
737603,84743,4641,79591,18,0,11,511
737603,88591,2939,34999,4149,128,1589,50653
737603,272,7,161,0,0,0,104
737603,1087,37,456,0,0,0,594
737603,6690,153,937,138,4,37,5600
737603,2979,14,1325,143,2,45,1640
737603,8944,66,3722,205,2,135,5156
737603,2624,107,2152,85,0,2,365
737603,2330,86,2187,5,1,7,57
737603,994,19,824,2,0,0,151
737603,11298,349,7682,260,0,14,3267
737603,12875,604,11708,0,0,0,563
737603,712,13,651,0,0,0,48
737603,4643,52,4348,0,0,0,243
737603,18,0,18,0,0,0,0
737603,30619,718,16666,855,6,309,13235
737603,54574,4424,26920,718,18,427,23230
737603,63923,2708,17140,1168,88,403,44075
737603,5727,143,3447,210,10,156,2137
737603,2001,32,515,0,0,0,1454
737603,191,0,53,24,0,0,138
737603,1986,69,1812,0,0,15,105
737603,745,8,370,17,0,3,367
737603,5570,94,2015,145,5,327,3461
737603,18,0,18,0,0,0,0
737603,7198,328,6600,7,0,0,270
737603,203564,29781,75773,448,1,0,98010
737603,5209,40,2327,0,0,0,2842
737603,44,2,26,1,0,0,16
737603,921,14,781,2,0,1,126
737603,194458,8968,177518,422,3,369,7972
737603,16431,103,12257,597,0,502,4071
737603,3366,191,1374,23,0,0,1801
737603,23,0,23,0,0,0,0
737603,16397,706,3123,569,34,95,12568
737603,5291,30,4215,31,1,60,1046
737603,1614,22,317,0,0,126,1275
737603,230,12,109,15,0,1,109
737603,5777,100,706,55,2,65,4971
737603,12,0,12,0,0,0,0
737603,17007,479,1767,1013,8,89,14761
737603,4138,578,2681,11,0,18,879
737603,1820,10,1797,0,0,-2,13
737603,528859,16095,309713,19906,410,13832,203051
737603,52812,2720,21909,1385,37,576,28183
737603,220180,10364,180661,2456,125,2809,29155
737603,43262,1660,19938,2069,101,1079,21664
737603,25437,1734,23364,23,4,0,339
737603,23510,324,16287,398,3,48,6899
737603,240136,34716,188584,175,8,969,16836
737603,690,10,552,4,0,13,128
737603,18254,971,16293,92,0,69,990
737603,1111,9,841,7,0,11,261
737603,20319,166,12738,0,16,190,7415
737603,5811,141,1936,278,4,31,3734
737603,12715,282,11364,62,0,47,1069
737603,2494,44,1307,62,2,61,1143
737603,44391,344,34586,688,3,617,9461
737603,4513,46,2212,67,0,18,2255
737603,19,0,19,0,0,0,0
737603,1115,30,932,3,0,0,153
737603,1719,33,1153,22,0,9,533
737603,24,0,4,0,0,0,20
737603,729,34,291,45,0,6,404
737603,727,18,171,14,0,29,538
737603,82,1,81,0,0,0,0
737603,1813,78,1503,5,0,2,232
737603,4217,110,3978,44,0,10,129
737603,9,2,0,0,0,0,7
737603,2005,16,907,83,0,45,1082
737603,1038,13,260,33,0,0,765
737603,8616,121,8308,10,0,14,187
737603,2305,8,1875,22,0,12,422
737603,2118,113,1398,58,0,11,607
737603,670,9,635,0,0,3,26
737603,0,0,0,0,0,0,0
737603,4025,121,1344,118,1,64,2560
737603,341,10,326,0,0,0,5
737603,212802,26381,160721,4410,602,3894,25700
737603,0,0,0,0,0,0,0
737603,16080,521,8963,304,6,198,6596
737603,103,4,95,1,0,0,4
737603,219,0,175,0,0,0,44
737603,469,9,315,30,0,0,145
737603,11877,220,8723,244,2,67,2934
737603,839,5,225,23,0,2,609
737603,136,0,22,15,0,0,114
737603,12309,28,2834,554,1,136,9447
737603,50282,6124,186,69,2,0,43972
737603,1526,22,1484,4,0,0,20
737603,2170,74,1238,0,0,0,858
737603,1062,67,924,3,0,5,71
737603,24077,558,8625,779,4,372,14894
737603,5906,277,2236,148,9,30,3393
737603,8846,249,8138,14,0,0,459
737603,36953,159,20363,919,6,881,16431
737603,202955,4118,92624,4072,83,5718,106213
737603,30658,592,15370,753,17,100,14696
737603,11,0,8,0,0,0,3
737603,1942,15,1045,231,2,32,882
737603,275989,9135,164024,3625,196,4218,102830
737603,34803,1236,9430,730,12,248,24137
737603,33714,1435,19972,319,6,754,12307
737603,41189,1561,26864,323,6,231,12764
737603,93663,110,77225,879,1,1153,16328
737603,26022,1589,18530,325,10,349,5903
737603,626779,8958,392703,6843,188,9179,225118
737603,878,2,413,20,0,15,463
737603,15,0,15,0,0,0,0
737603,19,0,19,0,0,0,0
737603,29,0,29,0,0,0,0
737603,0,0,0,0,0,0,0
737603,698,42,656,0,0,0,0
737603,713,13,219,1,0,0,481
737603,178504,1511,122128,3927,37,1657,54865
737603,6459,102,4255,105,4,62,2102
737603,13792,267,12338,227,2,106,1187
737603,20,0,11,9,0,0,9
737603,1410,59,937,16,0,23,414
737603,43246,26,37163,291,0,338,6057
737603,1657,28,1455,14,0,0,174
737603,1572,109,1376,14,0,0,87
737603,0,0,0,0,0,0,0
737603,2878,90,868,0,0,0,1920
737603,131800,2413,67094,7210,73,2983,62293
737603,1942,36,224,0,0,0,1682
737603,248469,28341,150376,564,3,0,69752
737603,2033,11,1639,19,0,20,383
737603,9257,572,4014,0,0,0,4671
737603,467,11,191,78,1,10,265
737603,65972,5280,0,760,0,0,60692
737603,31555,1962,29100,69,0,100,493
737603,256,9,102,1,1,0,145
737603,447,7,435,0,0,0,5
737603,5799,52,4391,52,0,60,1356
737603,509,21,183,0,0,0,305
737603,3162,58,3053,0,0,13,51
737603,24,0,24,0,0,0,0
737603,615,14,396,24,0,1,205
737603,126,8,109,2,0,0,9
737603,1168,50,1025,4,0,2,93
737603,195883,5082,169182,1372,17,1984,21619
737603,2506339,126578,679308,41223,508,8499,1700453
737603,848,0,761,15,0,0,87
737603,42932,1121,19350,957,24,423,22461
737603,47360,311,35834,387,1,365,11215
737603,283785,40373,1364,634,40,1,242048
737603,924,26,818,5,0,0,80
737603,7682,20,5240,255,0,202,2422
737603,0,0,0,0,0,0,0
737603,5130,42,1327,351,1,0,3761
737603,355,0,330,2,0,0,25
737603,1815,4,446,258,1,0,1365
737603,1103,296,417,14,3,15,390
737603,1531,21,1233,0,0,0,277
737603,567,6,142,6,0,7,419
737604,30957,728,12604,351,12,1930,17625
737604,2402,55,1384,72,2,38,963
737604,13273,897,9371,305,5,169,3005
737604,855,52,799,0,0,0,4
737604,267,11,81,8,1,0,175
737604,69,3,22,4,0,0,44
737604,59933,1232,20134,2189,25,991,38567
737604,24645,426,13116,736,5,205,11103
737604,7764,104,7007,78,0,14,653
737604,17654,702,16401,74,2,30,551
737604,16424,198,9026,534,5,307,7200
737604,104,11,87,0,0,0,6
737604,25705,83,20517,438,5,736,5105
737604,137787,1738,55727,3809,43,1409,80322
737604,97,7,90,0,0,0,0
737604,61475,383,45027,380,6,901,16065
737604,61295,9732,16941,86,0,0,34622
737604,24,2,18,0,0,0,4
737604,1149,16,306,25,2,11,827
737604,76,0,38,1,0,0,38
737604,31524,1014,8517,848,44,359,21993
737604,3935,178,2338,0,0,0,1419
737604,92,1,25,0,0,0,66
737604,1344143,57622,746018,30476,552,18303,540503
737604,141,3,138,0,0,0,0
737604,4691,219,2508,66,3,33,1964
737604,959,53,830,18,0,0,76
737604,299,6,218,3,0,2,75
737604,170,1,115,0,0,0,54
737604,1155,12,570,64,0,2,573
737604,141,0,130,0,0,1,11
737604,12592,313,10100,0,0,0,2179
737604,105193,8582,67689,315,6,244,28922
737604,3429,45,699,0,0,0,2685
737604,866,74,780,1,0,2,12
